datetime,symbol,open,high,low,close,volume
2025-01-01 23:00:00,COMEX:GC1!,2641.0,2641.4,2638.1,2638.3,946.0
2025-01-01 23:30:00,COMEX:GC1!,2638.2,2638.6,2636.1,2637.6,647.0
2025-01-02 00:00:00,COMEX:GC1!,2638.1,2640.4,2637.1,2640.3,778.0
2025-01-02 00:30:00,COMEX:GC1!,2640.2,2642.3,2639.3,2639.5,1108.0
2025-01-02 01:00:00,COMEX:GC1!,2639.5,2646.4,2637.8,2645.9,3173.0
2025-01-02 01:30:00,COMEX:GC1!,2646.0,2647.5,2644.0,2645.3,1982.0
2025-01-02 02:00:00,COMEX:GC1!,2645.4,2648.6,2645.0,2647.9,1301.0
2025-01-02 02:30:00,COMEX:GC1!,2647.8,2647.9,2644.7,2646.9,1427.0
2025-01-02 03:00:00,COMEX:GC1!,2646.8,2647.7,2645.1,2645.5,755.0
2025-01-02 03:30:00,COMEX:GC1!,2645.4,2646.2,2644.3,2645.4,496.0
2025-01-02 04:00:00,COMEX:GC1!,2645.4,2645.4,2644.0,2644.4,581.0
2025-01-02 04:30:00,COMEX:GC1!,2644.3,2646.1,2643.2,2645.8,890.0
2025-01-02 05:00:00,COMEX:GC1!,2645.8,2647.7,2645.1,2647.2,729.0
2025-01-02 05:30:00,COMEX:GC1!,2647.1,2648.8,2646.0,2646.0,1199.0
2025-01-02 06:00:00,COMEX:GC1!,2646.0,2646.7,2643.6,2646.3,1093.0
2025-01-02 06:30:00,COMEX:GC1!,2646.4,2647.8,2645.5,2646.5,849.0
2025-01-02 07:00:00,COMEX:GC1!,2646.4,2648.0,2645.4,2646.4,904.0
2025-01-02 07:30:00,COMEX:GC1!,2646.1,2648.0,2644.7,2647.9,935.0
2025-01-02 08:00:00,COMEX:GC1!,2648.0,2649.2,2642.8,2644.7,2342.0
2025-01-02 08:30:00,COMEX:GC1!,2644.9,2650.2,2642.6,2648.8,2707.0
2025-01-02 09:00:00,COMEX:GC1!,2649.0,2652.9,2649.0,2650.6,3035.0
2025-01-02 09:30:00,COMEX:GC1!,2650.7,2651.3,2648.9,2649.0,975.0
2025-01-02 10:00:00,COMEX:GC1!,2648.9,2659.4,2644.7,2657.6,7321.0
2025-01-02 10:30:00,COMEX:GC1!,2657.6,2658.5,2653.2,2654.7,3120.0
2025-01-02 11:00:00,COMEX:GC1!,2654.8,2656.7,2652.9,2654.4,1933.0
2025-01-02 11:30:00,COMEX:GC1!,2654.5,2655.5,2652.8,2654.6,1223.0
2025-01-02 12:00:00,COMEX:GC1!,2654.7,2656.3,2653.2,2655.8,1414.0
2025-01-02 12:30:00,COMEX:GC1!,2655.8,2659.9,2655.2,2656.4,3432.0
2025-01-02 13:00:00,COMEX:GC1!,2656.4,2656.5,2648.2,2653.5,8349.0
2025-01-02 13:30:00,COMEX:GC1!,2653.5,2660.7,2649.8,2656.3,7621.0
2025-01-02 14:00:00,COMEX:GC1!,2656.2,2662.8,2653.2,2659.6,7839.0
2025-01-02 14:30:00,COMEX:GC1!,2659.5,2664.9,2659.3,2660.7,6832.0
2025-01-02 15:00:00,COMEX:GC1!,2660.8,2663.2,2658.5,2662.0,6246.0
2025-01-02 15:30:00,COMEX:GC1!,2661.9,2669.7,2661.6,2667.7,7901.0
2025-01-02 16:00:00,COMEX:GC1!,2667.7,2671.6,2663.2,2670.2,7709.0
2025-01-02 16:30:00,COMEX:GC1!,2670.2,2674.2,2668.1,2673.0,4808.0
2025-01-02 17:00:00,COMEX:GC1!,2673.0,2674.1,2669.7,2670.1,3876.0
2025-01-02 17:30:00,COMEX:GC1!,2670.2,2670.6,2666.4,2670.5,5215.0
2025-01-02 18:00:00,COMEX:GC1!,2670.5,2672.8,2668.6,2668.7,4156.0
2025-01-02 18:30:00,COMEX:GC1!,2668.7,2670.1,2667.5,2669.2,1831.0
2025-01-02 19:00:00,COMEX:GC1!,2669.2,2669.7,2667.5,2669.1,1159.0
2025-01-02 19:30:00,COMEX:GC1!,2669.0,2670.8,2667.7,2668.2,1577.0
2025-01-02 20:00:00,COMEX:GC1!,2668.3,2674.1,2667.7,2673.4,1682.0
2025-01-02 20:30:00,COMEX:GC1!,2673.4,2673.9,2672.1,2672.6,1841.0
2025-01-02 21:00:00,COMEX:GC1!,2672.7,2673.4,2671.1,2671.6,831.0
2025-01-02 21:30:00,COMEX:GC1!,2671.5,2672.0,2669.9,2671.2,633.0
2025-01-02 23:00:00,COMEX:GC1!,2671.1,2672.4,2670.1,2672.2,453.0
2025-01-02 23:30:00,COMEX:GC1!,2672.2,2673.0,2670.8,2671.1,975.0
2025-01-03 00:00:00,COMEX:GC1!,2671.3,2674.3,2671.1,2673.3,922.0
2025-01-03 00:30:00,COMEX:GC1!,2673.4,2675.2,2672.4,2674.5,945.0
2025-01-03 01:00:00,COMEX:GC1!,2674.7,2676.5,2671.5,2672.7,2002.0
2025-01-03 01:30:00,COMEX:GC1!,2672.7,2674.4,2670.9,2673.6,1185.0
2025-01-03 02:00:00,COMEX:GC1!,2673.5,2678.4,2670.3,2673.4,6109.0
2025-01-03 02:30:00,COMEX:GC1!,2673.4,2677.5,2672.9,2676.8,2916.0
2025-01-03 03:00:00,COMEX:GC1!,2676.7,2681.0,2675.5,2678.8,3329.0
2025-01-03 03:30:00,COMEX:GC1!,2678.6,2678.9,2677.0,2677.4,692.0
2025-01-03 04:00:00,COMEX:GC1!,2677.1,2679.4,2676.6,2679.1,585.0
2025-01-03 04:30:00,COMEX:GC1!,2678.9,2679.1,2676.9,2678.1,351.0
2025-01-03 05:00:00,COMEX:GC1!,2677.9,2677.9,2675.2,2675.7,441.0
2025-01-03 05:30:00,COMEX:GC1!,2675.6,2675.6,2672.0,2674.3,2002.0
2025-01-03 06:00:00,COMEX:GC1!,2674.3,2675.5,2672.4,2672.5,905.0
2025-01-03 06:30:00,COMEX:GC1!,2672.4,2675.4,2671.7,2674.8,1196.0
2025-01-03 07:00:00,COMEX:GC1!,2674.7,2674.7,2667.9,2668.8,2187.0
2025-01-03 07:30:00,COMEX:GC1!,2668.8,2671.7,2668.4,2669.6,1808.0
2025-01-03 08:00:00,COMEX:GC1!,2669.6,2671.2,2666.6,2667.5,2829.0
2025-01-03 08:30:00,COMEX:GC1!,2667.5,2668.6,2664.3,2667.1,2939.0
2025-01-03 09:00:00,COMEX:GC1!,2667.1,2670.5,2667.0,2668.2,2505.0
2025-01-03 09:30:00,COMEX:GC1!,2668.4,2670.3,2667.1,2667.7,769.0
2025-01-03 10:00:00,COMEX:GC1!,2667.7,2671.9,2667.5,2670.4,1577.0
2025-01-03 10:30:00,COMEX:GC1!,2670.5,2672.3,2667.1,2672.0,1963.0
2025-01-03 11:00:00,COMEX:GC1!,2672.0,2673.5,2670.8,2671.4,1429.0
2025-01-03 11:30:00,COMEX:GC1!,2671.5,2673.4,2671.1,2672.1,1905.0
2025-01-03 12:00:00,COMEX:GC1!,2672.1,2672.8,2669.3,2669.7,1281.0
2025-01-03 12:30:00,COMEX:GC1!,2669.4,2671.5,2668.6,2669.3,1373.0
2025-01-03 13:00:00,COMEX:GC1!,2669.1,2670.3,2662.1,2663.5,5678.0
2025-01-03 13:30:00,COMEX:GC1!,2663.4,2665.8,2657.0,2664.1,7093.0
2025-01-03 14:00:00,COMEX:GC1!,2664.0,2664.7,2659.2,2663.5,4855.0
2025-01-03 14:30:00,COMEX:GC1!,2663.6,2667.1,2660.3,2661.5,5923.0
2025-01-03 15:00:00,COMEX:GC1!,2661.6,2662.4,2655.0,2656.5,6699.0
2025-01-03 15:30:00,COMEX:GC1!,2656.5,2660.1,2656.1,2657.9,3215.0
2025-01-03 16:00:00,COMEX:GC1!,2657.8,2661.5,2654.0,2654.8,3460.0
2025-01-03 16:30:00,COMEX:GC1!,2654.8,2657.5,2652.3,2653.4,3327.0
2025-01-03 17:00:00,COMEX:GC1!,2653.3,2656.3,2652.9,2655.4,2084.0
2025-01-03 17:30:00,COMEX:GC1!,2655.5,2655.9,2652.4,2655.5,2244.0
2025-01-03 18:00:00,COMEX:GC1!,2655.4,2655.9,2653.2,2654.9,2454.0
2025-01-03 18:30:00,COMEX:GC1!,2654.8,2656.2,2654.7,2656.1,1861.0
2025-01-03 19:00:00,COMEX:GC1!,2655.9,2657.2,2655.0,2655.6,964.0
2025-01-03 19:30:00,COMEX:GC1!,2655.7,2656.6,2652.9,2653.3,993.0
2025-01-03 20:00:00,COMEX:GC1!,2653.3,2654.0,2652.3,2653.0,1134.0
2025-01-03 20:30:00,COMEX:GC1!,2653.2,2653.6,2650.6,2651.9,1604.0
2025-01-03 21:00:00,COMEX:GC1!,2651.8,2652.6,2650.3,2651.0,1003.0
2025-01-03 21:30:00,COMEX:GC1!,2650.8,2653.8,2649.7,2652.7,1835.0
2025-01-05 23:00:00,COMEX:GC1!,2652.8,2655.2,2651.6,2654.5,1073.0
2025-01-05 23:30:00,COMEX:GC1!,2654.5,2655.2,2653.1,2653.6,909.0
2025-01-06 00:00:00,COMEX:GC1!,2653.6,2654.4,2651.2,2651.9,812.0
2025-01-06 00:30:00,COMEX:GC1!,2652.0,2656.0,2651.4,2655.8,986.0
2025-01-06 01:00:00,COMEX:GC1!,2656.0,2661.0,2653.8,2659.0,2974.0
2025-01-06 01:30:00,COMEX:GC1!,2659.0,2659.1,2654.2,2654.2,1433.0
2025-01-06 02:00:00,COMEX:GC1!,2654.3,2657.3,2652.6,2656.2,1475.0
2025-01-06 02:30:00,COMEX:GC1!,2656.4,2658.3,2655.7,2657.2,746.0
2025-01-06 03:00:00,COMEX:GC1!,2657.2,2657.8,2653.0,2654.5,1597.0
2025-01-06 03:30:00,COMEX:GC1!,2654.3,2654.3,2651.2,2652.2,784.0
2025-01-06 04:00:00,COMEX:GC1!,2652.2,2652.9,2646.5,2650.1,3046.0
2025-01-06 04:30:00,COMEX:GC1!,2650.1,2650.8,2645.2,2646.8,1869.0
2025-01-06 05:00:00,COMEX:GC1!,2646.7,2647.7,2645.5,2645.7,1294.0
2025-01-06 05:30:00,COMEX:GC1!,2645.7,2646.5,2642.4,2645.2,3361.0
2025-01-06 06:00:00,COMEX:GC1!,2645.3,2646.9,2641.6,2642.5,1865.0
2025-01-06 06:30:00,COMEX:GC1!,2642.4,2644.4,2641.3,2643.6,2058.0
2025-01-06 07:00:00,COMEX:GC1!,2643.5,2646.3,2642.2,2643.0,2317.0
2025-01-06 07:30:00,COMEX:GC1!,2643.0,2643.2,2636.6,2638.7,3856.0
2025-01-06 08:00:00,COMEX:GC1!,2638.6,2642.1,2637.5,2641.8,2132.0
2025-01-06 08:30:00,COMEX:GC1!,2641.9,2644.6,2639.1,2643.6,2313.0
2025-01-06 09:00:00,COMEX:GC1!,2643.5,2647.7,2643.4,2645.0,3250.0
2025-01-06 09:30:00,COMEX:GC1!,2645.0,2646.5,2643.6,2644.9,1000.0
2025-01-06 10:00:00,COMEX:GC1!,2644.9,2645.6,2643.2,2644.4,892.0
2025-01-06 10:30:00,COMEX:GC1!,2644.4,2646.9,2642.8,2645.8,2059.0
2025-01-06 11:00:00,COMEX:GC1!,2645.6,2659.8,2644.5,2659.4,7476.0
2025-01-06 11:30:00,COMEX:GC1!,2659.5,2663.8,2658.1,2659.4,6855.0
2025-01-06 12:00:00,COMEX:GC1!,2659.4,2660.6,2655.3,2655.5,4116.0
2025-01-06 12:30:00,COMEX:GC1!,2655.5,2661.1,2654.9,2658.1,2828.0
2025-01-06 13:00:00,COMEX:GC1!,2658.1,2661.7,2653.3,2653.8,5149.0
2025-01-06 13:30:00,COMEX:GC1!,2653.7,2654.0,2630.8,2634.5,18365.0
2025-01-06 14:00:00,COMEX:GC1!,2634.5,2641.0,2624.6,2636.5,13388.0
2025-01-06 14:30:00,COMEX:GC1!,2636.7,2647.2,2633.0,2643.2,9837.0
2025-01-06 15:00:00,COMEX:GC1!,2643.4,2651.9,2641.2,2651.0,9533.0
2025-01-06 15:30:00,COMEX:GC1!,2651.2,2651.6,2642.9,2645.2,4356.0
2025-01-06 16:00:00,COMEX:GC1!,2645.3,2650.1,2643.4,2649.7,2989.0
2025-01-06 16:30:00,COMEX:GC1!,2649.7,2652.7,2649.4,2652.2,2945.0
2025-01-06 17:00:00,COMEX:GC1!,2652.5,2652.6,2648.0,2648.7,1628.0
2025-01-06 17:30:00,COMEX:GC1!,2648.7,2648.8,2645.4,2647.9,2522.0
2025-01-06 18:00:00,COMEX:GC1!,2647.9,2650.0,2644.9,2647.6,3358.0
2025-01-06 18:30:00,COMEX:GC1!,2647.5,2648.0,2645.6,2645.7,1417.0
2025-01-06 19:00:00,COMEX:GC1!,2645.6,2646.0,2643.7,2645.6,988.0
2025-01-06 19:30:00,COMEX:GC1!,2645.4,2646.6,2644.7,2645.6,613.0
2025-01-06 20:00:00,COMEX:GC1!,2645.5,2646.2,2644.0,2644.6,1026.0
2025-01-06 20:30:00,COMEX:GC1!,2644.7,2645.4,2643.7,2645.2,1384.0
2025-01-06 21:00:00,COMEX:GC1!,2645.3,2647.8,2645.2,2647.4,519.0
2025-01-06 21:30:00,COMEX:GC1!,2647.2,2647.6,2646.1,2647.0,485.0
2025-01-06 23:00:00,COMEX:GC1!,2647.1,2647.1,2645.5,2645.6,474.0
2025-01-06 23:30:00,COMEX:GC1!,2645.6,2645.8,2644.4,2645.1,556.0
2025-01-07 00:00:00,COMEX:GC1!,2645.3,2645.7,2643.7,2643.8,531.0
2025-01-07 00:30:00,COMEX:GC1!,2643.8,2646.4,2643.5,2646.3,763.0
2025-01-07 01:00:00,COMEX:GC1!,2646.2,2650.4,2646.0,2648.5,2727.0
2025-01-07 01:30:00,COMEX:GC1!,2648.5,2652.1,2647.5,2650.1,1993.0
2025-01-07 02:00:00,COMEX:GC1!,2650.0,2651.2,2647.8,2648.9,714.0
2025-01-07 02:30:00,COMEX:GC1!,2648.8,2650.2,2647.4,2648.8,1006.0
2025-01-07 03:00:00,COMEX:GC1!,2648.8,2650.0,2647.6,2649.4,665.0
2025-01-07 03:30:00,COMEX:GC1!,2649.2,2650.9,2649.2,2650.7,608.0
2025-01-07 04:00:00,COMEX:GC1!,2650.5,2650.7,2648.3,2649.0,570.0
2025-01-07 04:30:00,COMEX:GC1!,2649.1,2650.4,2648.6,2648.9,607.0
2025-01-07 05:00:00,COMEX:GC1!,2648.9,2654.3,2647.7,2653.7,1520.0
2025-01-07 05:30:00,COMEX:GC1!,2653.8,2656.2,2653.3,2654.9,1440.0
2025-01-07 06:00:00,COMEX:GC1!,2654.9,2657.6,2654.5,2656.6,2136.0
2025-01-07 06:30:00,COMEX:GC1!,2656.9,2657.4,2651.7,2652.1,2146.0
2025-01-07 07:00:00,COMEX:GC1!,2652.0,2653.7,2650.8,2651.9,950.0
2025-01-07 07:30:00,COMEX:GC1!,2652.0,2652.7,2649.7,2652.2,1079.0
2025-01-07 08:00:00,COMEX:GC1!,2652.1,2656.7,2651.7,2655.8,2908.0
2025-01-07 08:30:00,COMEX:GC1!,2655.9,2656.6,2651.7,2653.8,1536.0
2025-01-07 09:00:00,COMEX:GC1!,2653.8,2655.8,2651.2,2655.7,1720.0
2025-01-07 09:30:00,COMEX:GC1!,2655.6,2655.6,2651.9,2652.9,1247.0
2025-01-07 10:00:00,COMEX:GC1!,2652.8,2655.3,2652.8,2654.2,737.0
2025-01-07 10:30:00,COMEX:GC1!,2654.3,2656.4,2654.3,2655.4,1039.0
2025-01-07 11:00:00,COMEX:GC1!,2655.4,2658.4,2653.3,2656.8,2472.0
2025-01-07 11:30:00,COMEX:GC1!,2656.7,2659.9,2655.9,2659.6,1618.0
2025-01-07 12:00:00,COMEX:GC1!,2659.7,2662.5,2658.6,2660.0,4188.0
2025-01-07 12:30:00,COMEX:GC1!,2660.1,2665.1,2659.7,2663.9,4821.0
2025-01-07 13:00:00,COMEX:GC1!,2663.9,2675.9,2661.8,2674.6,18288.0
2025-01-07 13:30:00,COMEX:GC1!,2674.5,2678.5,2671.0,2676.5,10602.0
2025-01-07 14:00:00,COMEX:GC1!,2676.4,2676.9,2668.4,2673.4,7211.0
2025-01-07 14:30:00,COMEX:GC1!,2673.5,2676.9,2670.9,2672.5,6083.0
2025-01-07 15:00:00,COMEX:GC1!,2672.0,2672.0,2653.8,2664.0,18844.0
2025-01-07 15:30:00,COMEX:GC1!,2663.9,2664.9,2657.2,2661.0,7052.0
2025-01-07 16:00:00,COMEX:GC1!,2661.1,2667.5,2659.9,2664.1,4660.0
2025-01-07 16:30:00,COMEX:GC1!,2664.0,2669.5,2662.2,2665.7,4096.0
2025-01-07 17:00:00,COMEX:GC1!,2665.8,2669.5,2665.6,2668.8,2747.0
2025-01-07 17:30:00,COMEX:GC1!,2669.0,2670.4,2664.2,2666.7,2995.0
2025-01-07 18:00:00,COMEX:GC1!,2666.7,2666.8,2663.6,2665.0,3165.0
2025-01-07 18:30:00,COMEX:GC1!,2665.0,2665.0,2661.5,2663.5,2172.0
2025-01-07 19:00:00,COMEX:GC1!,2663.6,2664.3,2661.3,2662.0,1065.0
2025-01-07 19:30:00,COMEX:GC1!,2662.1,2664.7,2661.8,2663.7,919.0
2025-01-07 20:00:00,COMEX:GC1!,2663.8,2664.4,2661.8,2662.6,938.0
2025-01-07 20:30:00,COMEX:GC1!,2662.7,2666.0,2661.6,2664.9,2100.0
2025-01-07 21:00:00,COMEX:GC1!,2664.9,2664.9,2664.1,2664.7,562.0
2025-01-07 21:30:00,COMEX:GC1!,2664.7,2665.0,2662.4,2663.1,755.0
2025-01-07 23:00:00,COMEX:GC1!,2662.9,2664.4,2662.7,2663.4,684.0
2025-01-07 23:30:00,COMEX:GC1!,2663.2,2664.3,2663.2,2663.8,553.0
2025-01-08 00:00:00,COMEX:GC1!,2663.8,2665.7,2662.8,2665.4,789.0
2025-01-08 00:30:00,COMEX:GC1!,2665.2,2666.2,2664.0,2664.5,476.0
2025-01-08 01:00:00,COMEX:GC1!,2664.7,2664.9,2661.6,2662.2,1767.0
2025-01-08 01:30:00,COMEX:GC1!,2662.1,2664.1,2660.7,2662.9,1460.0
2025-01-08 02:00:00,COMEX:GC1!,2662.9,2662.9,2661.2,2661.3,695.0
2025-01-08 02:30:00,COMEX:GC1!,2661.2,2664.3,2659.4,2662.9,1210.0
2025-01-08 03:00:00,COMEX:GC1!,2662.9,2663.0,2660.4,2660.5,629.0
2025-01-08 03:30:00,COMEX:GC1!,2660.7,2661.5,2659.3,2660.1,581.0
2025-01-08 04:00:00,COMEX:GC1!,2660.0,2662.0,2659.9,2661.0,560.0
2025-01-08 04:30:00,COMEX:GC1!,2661.1,2661.1,2658.4,2660.0,649.0
2025-01-08 05:00:00,COMEX:GC1!,2660.0,2662.8,2659.7,2662.0,806.0
2025-01-08 05:30:00,COMEX:GC1!,2662.1,2664.7,2662.0,2664.0,1322.0
2025-01-08 06:00:00,COMEX:GC1!,2664.0,2666.7,2663.1,2665.8,1523.0
2025-01-08 06:30:00,COMEX:GC1!,2665.8,2667.2,2664.3,2666.0,1574.0
2025-01-08 07:00:00,COMEX:GC1!,2666.1,2668.5,2665.7,2666.7,1379.0
2025-01-08 07:30:00,COMEX:GC1!,2666.7,2667.3,2665.4,2666.4,814.0
2025-01-08 08:00:00,COMEX:GC1!,2666.4,2666.9,2662.9,2663.7,1941.0
2025-01-08 08:30:00,COMEX:GC1!,2663.6,2667.5,2663.2,2665.6,1372.0
2025-01-08 09:00:00,COMEX:GC1!,2665.6,2669.1,2665.5,2667.7,1533.0
2025-01-08 09:30:00,COMEX:GC1!,2667.7,2668.9,2666.3,2667.5,1247.0
2025-01-08 10:00:00,COMEX:GC1!,2667.4,2668.6,2666.5,2668.5,1860.0
2025-01-08 10:30:00,COMEX:GC1!,2668.5,2669.3,2666.6,2666.6,4169.0
2025-01-08 11:00:00,COMEX:GC1!,2666.5,2666.7,2661.4,2661.7,1935.0
2025-01-08 11:30:00,COMEX:GC1!,2661.7,2664.8,2660.3,2664.1,3928.0
2025-01-08 12:00:00,COMEX:GC1!,2664.1,2664.4,2658.9,2660.8,2365.0
2025-01-08 12:30:00,COMEX:GC1!,2660.9,2666.5,2660.1,2665.7,2782.0
2025-01-08 13:00:00,COMEX:GC1!,2665.8,2674.1,2663.5,2669.8,9295.0
2025-01-08 13:30:00,COMEX:GC1!,2668.0,2674.9,2666.2,2674.8,6075.0
2025-01-08 14:00:00,COMEX:GC1!,2674.7,2680.0,2674.6,2677.9,9579.0
2025-01-08 14:30:00,COMEX:GC1!,2677.8,2683.9,2676.3,2677.2,12084.0
2025-01-08 15:00:00,COMEX:GC1!,2677.1,2682.0,2675.0,2680.2,5942.0
2025-01-08 15:30:00,COMEX:GC1!,2680.2,2683.7,2679.3,2681.5,4928.0
2025-01-08 16:00:00,COMEX:GC1!,2681.3,2683.1,2678.3,2682.3,3653.0
2025-01-08 16:30:00,COMEX:GC1!,2682.2,2687.0,2680.3,2686.2,4650.0
