datetime,symbol,open,high,low,close,volume
1974-12-31 23:00:00,COMEX:GC1!,184.0,184.8,167.5,178.0,0.0
1975-02-02 23:00:00,COMEX:GC1!,179.1,189.0,171.3,183.0,0.0
1975-03-02 22:00:00,COMEX:GC1!,183.3,187.5,175.0,179.5,0.0
1975-03-31 22:00:00,COMEX:GC1!,179.7,179.9,162.3,166.8,0.0
1975-04-30 22:00:00,COMEX:GC1!,167.0,176.9,163.4,169.0,0.0
1975-06-01 22:00:00,COMEX:GC1!,164.5,175.0,160.0,167.8,0.0
1975-06-30 22:00:00,COMEX:GC1!,168.3,175.4,161.4,173.4,0.0
1975-07-31 22:00:00,COMEX:GC1!,173.8,173.9,160.4,162.8,0.0
1975-08-31 22:00:00,COMEX:GC1!,152.8,156.3,129.0,142.2,0.0
1975-09-30 22:00:00,COMEX:GC1!,145.0,148.0,138.5,142.8,0.0
1975-11-02 23:00:00,COMEX:GC1!,143.5,149.1,138.1,138.8,0.0
1975-11-30 23:00:00,COMEX:GC1!,138.8,147.9,136.7,141.0,0.0
1975-12-31 23:00:00,COMEX:GC1!,140.8,141.5,123.4,129.0,0.0
1976-02-01 23:00:00,COMEX:GC1!,130.5,134.7,128.5,132.6,0.0
1976-02-29 23:00:00,COMEX:GC1!,132.5,135.3,127.5,129.7,0.0
1976-03-31 23:00:00,COMEX:GC1!,129.7,131.0,126.9,128.9,0.0
1976-05-02 22:00:00,COMEX:GC1!,128.8,129.8,124.1,127.3,0.0
1976-05-31 22:00:00,COMEX:GC1!,127.8,132.5,123.5,123.9,0.0
1976-06-30 22:00:00,COMEX:GC1!,123.6,124.5,105.0,114.2,0.0
1976-08-01 22:00:00,COMEX:GC1!,113.7,115.2,100.0,103.2,0.0
1976-08-31 22:00:00,COMEX:GC1!,104.3,121.0,104.1,116.1,0.0
1976-09-30 22:00:00,COMEX:GC1!,115.8,126.0,112.9,123.8,0.0
1976-10-31 23:00:00,COMEX:GC1!,122.8,141.0,122.8,132.6,0.0
1976-11-30 23:00:00,COMEX:GC1!,131.9,139.9,131.3,135.7,0.0
1977-01-02 23:00:00,COMEX:GC1!,135.5,137.7,127.5,134.0,0.0
1977-01-31 23:00:00,COMEX:GC1!,134.0,145.4,132.8,144.6,0.0
1977-02-28 23:00:00,COMEX:GC1!,143.0,154.7,142.4,151.0,0.0
1977-03-31 23:00:00,COMEX:GC1!,150.5,154.7,144.8,148.0,0.0
1977-05-01 22:00:00,COMEX:GC1!,147.9,149.7,142.0,144.3,0.0
1977-05-31 22:00:00,COMEX:GC1!,144.8,145.6,137.6,143.6,0.0
1977-06-30 22:00:00,COMEX:GC1!,143.5,148.0,140.5,147.1,0.0
1977-07-31 22:00:00,COMEX:GC1!,147.2,150.2,144.0,148.1,0.0
1977-08-31 22:00:00,COMEX:GC1!,147.7,157.1,147.4,156.4,0.0
1977-10-02 22:00:00,COMEX:GC1!,157.8,166.8,155.4,162.7,0.0
1977-10-31 23:00:00,COMEX:GC1!,163.8,169.9,154.7,162.3,0.0
1977-11-30 23:00:00,COMEX:GC1!,162.9,167.9,157.1,167.5,0.0
1978-01-01 23:00:00,COMEX:GC1!,169.9,179.0,165.5,178.9,0.0
1978-01-31 23:00:00,COMEX:GC1!,179.4,185.8,173.6,184.4,0.0
1978-02-28 23:00:00,COMEX:GC1!,184.9,192.8,176.0,186.2,0.0
1978-04-02 23:00:00,COMEX:GC1!,185.7,185.9,166.8,170.6,0.0
1978-04-30 22:00:00,COMEX:GC1!,170.3,188.4,169.2,187.0,0.0
1978-05-31 22:00:00,COMEX:GC1!,185.5,189.3,181.9,183.7,0.0
1978-07-02 22:00:00,COMEX:GC1!,184.5,210.0,183.2,209.8,0.0
1978-07-31 22:00:00,COMEX:GC1!,214.0,221.5,201.5,210.6,0.0
1978-08-31 22:00:00,COMEX:GC1!,212.0,224.6,207.6,220.9,0.0
1978-10-01 22:00:00,COMEX:GC1!,220.5,249.4,220.2,240.7,0.0
1978-10-31 23:00:00,COMEX:GC1!,230.7,230.7,192.0,196.4,0.0
1978-11-30 23:00:00,COMEX:GC1!,196.0,229.6,195.8,229.0,0.0
1978-12-31 23:00:00,COMEX:GC1!,229.1,239.3,216.6,236.6,0.0
1979-01-31 23:00:00,COMEX:GC1!,235.0,258.8,232.0,252.9,0.0
1979-02-28 23:00:00,COMEX:GC1!,250.7,252.9,235.0,243.8,0.0
1979-04-01 23:00:00,COMEX:GC1!,243.8,250.7,231.8,249.2,0.0
1979-04-30 22:00:00,COMEX:GC1!,250.0,282.0,246.1,281.1,0.0
1979-05-31 22:00:00,COMEX:GC1!,280.5,287.5,275.0,283.8,0.0
1979-07-01 22:00:00,COMEX:GC1!,284.3,314.8,282.3,297.3,0.0
1979-07-31 22:00:00,COMEX:GC1!,299.0,330.0,288.0,326.7,0.0
1979-09-02 22:00:00,COMEX:GC1!,334.0,409.0,330.5,404.5,0.0
1979-09-30 22:00:00,COMEX:GC1!,416.5,444.5,373.0,385.7,0.0
1979-10-31 23:00:00,COMEX:GC1!,381.5,432.8,365.0,430.5,0.0
1979-12-02 23:00:00,COMEX:GC1!,440.0,543.0,433.0,541.0,0.0
1979-12-31 23:00:00,COMEX:GC1!,566.0,873.0,566.0,704.0,0.0
1980-01-31 23:00:00,COMEX:GC1!,700.0,742.5,617.0,640.0,0.0
1980-03-02 23:00:00,COMEX:GC1!,643.0,660.0,453.0,519.0,0.0
1980-03-31 23:00:00,COMEX:GC1!,525.0,570.0,483.0,507.0,0.0
1980-04-30 22:00:00,COMEX:GC1!,500.0,562.5,482.0,555.0,0.0
1980-06-01 22:00:00,COMEX:GC1!,580.0,666.0,560.0,654.0,0.0
1980-06-30 22:00:00,COMEX:GC1!,670.0,696.0,604.0,642.0,0.0
1980-07-31 22:00:00,COMEX:GC1!,643.0,670.5,620.0,656.0,0.0
1980-08-31 22:00:00,COMEX:GC1!,656.0,748.5,656.0,688.5,0.0
1980-09-30 22:00:00,COMEX:GC1!,699.0,708.5,627.0,642.0,0.0
1980-11-02 23:00:00,COMEX:GC1!,640.0,665.0,593.0,644.5,0.0
1980-11-30 23:00:00,COMEX:GC1!,656.0,658.0,558.0,599.5,0.0
1980-12-31 23:00:00,COMEX:GC1!,593.5,612.0,498.0,512.5,0.0
1981-02-01 23:00:00,COMEX:GC1!,505.0,530.5,485.0,486.5,0.0
1981-03-01 23:00:00,COMEX:GC1!,471.0,554.0,453.0,525.5,0.0
1981-03-31 23:00:00,COMEX:GC1!,524.0,545.5,476.0,489.0,0.0
1981-04-30 22:00:00,COMEX:GC1!,488.0,503.0,464.0,492.5,0.0
1981-05-31 22:00:00,COMEX:GC1!,495.5,497.5,427.0,428.5,0.0
1981-06-30 22:00:00,COMEX:GC1!,426.5,431.5,397.0,423.2,0.0
1981-08-02 22:00:00,COMEX:GC1!,411.0,463.0,405.0,443.5,0.0
1981-08-31 22:00:00,COMEX:GC1!,441.0,482.5,428.0,443.0,0.0
1981-09-30 22:00:00,COMEX:GC1!,446.0,469.0,426.5,431.2,0.0
1981-11-01 23:00:00,COMEX:GC1!,432.0,436.0,392.5,413.3,0.0
1981-11-30 23:00:00,COMEX:GC1!,407.0,437.0,396.5,402.8,0.0
1981-12-31 23:00:00,COMEX:GC1!,399.0,411.0,369.0,391.8,0.0
1982-01-31 23:00:00,COMEX:GC1!,387.0,394.4,362.7,364.5,0.0
1982-02-28 23:00:00,COMEX:GC1!,362.5,366.5,312.5,334.2,0.0
1982-03-31 23:00:00,COMEX:GC1!,334.5,377.5,328.8,346.5,0.0
1982-05-02 22:00:00,COMEX:GC1!,351.0,351.0,322.9,329.0,0.0
1982-05-31 22:00:00,COMEX:GC1!,325.5,343.0,297.5,317.8,0.0
1982-06-30 22:00:00,COMEX:GC1!,314.0,369.7,308.3,355.5,0.0
1982-08-01 22:00:00,COMEX:GC1!,364.5,441.0,340.2,418.5,0.0
1982-08-31 22:00:00,COMEX:GC1!,413.5,509.0,396.0,404.8,0.0
1982-09-30 22:00:00,COMEX:GC1!,408.5,465.0,390.0,423.0,0.0
1982-10-31 23:00:00,COMEX:GC1!,431.0,449.5,398.0,449.0,0.0
1982-11-30 23:00:00,COMEX:GC1!,446.0,468.8,435.0,453.0,0.0
1983-01-02 23:00:00,COMEX:GC1!,455.0,519.0,449.5,518.2,0.0
1983-01-31 23:00:00,COMEX:GC1!,517.5,520.0,423.7,423.7,0.0
1983-02-28 23:00:00,COMEX:GC1!,416.0,442.0,406.5,422.0,0.0
1983-03-31 23:00:00,COMEX:GC1!,422.5,450.8,422.5,433.5,0.0
1983-05-01 22:00:00,COMEX:GC1!,430.7,452.5,417.8,418.5,0.0
1983-05-31 22:00:00,COMEX:GC1!,420.0,428.3,401.0,418.5,0.0
1983-06-30 22:00:00,COMEX:GC1!,419.5,441.6,409.5,427.4,0.0
1983-07-31 22:00:00,COMEX:GC1!,427.0,441.0,418.5,424.8,0.0
1983-08-31 22:00:00,COMEX:GC1!,426.3,429.0,401.0,407.8,0.0
1983-10-02 22:00:00,COMEX:GC1!,396.0,408.8,378.0,378.8,0.0
1983-10-31 23:00:00,COMEX:GC1!,377.8,414.0,373.0,409.0,0.0
1983-11-30 23:00:00,COMEX:GC1!,405.0,410.0,375.5,388.0,0.0
1984-01-01 23:00:00,COMEX:GC1!,385.5,386.4,362.5,379.2,0.0
1984-01-31 23:00:00,COMEX:GC1!,384.0,406.0,379.1,398.9,0.0
1984-02-29 23:00:00,COMEX:GC1!,398.2,410.5,385.5,394.3,0.0
1984-04-01 23:00:00,COMEX:GC1!,394.5,395.0,377.8,379.6,0.0
1984-04-30 22:00:00,COMEX:GC1!,379.8,395.5,370.0,393.6,0.0
1984-05-31 22:00:00,COMEX:GC1!,399.3,405.3,370.0,376.1,0.0
1984-07-01 22:00:00,COMEX:GC1!,373.0,374.3,332.0,350.3,0.0
1984-07-31 22:00:00,COMEX:GC1!,350.5,369.0,349.0,358.0,0.0
1984-09-02 22:00:00,COMEX:GC1!,350.0,356.5,341.6,351.3,0.0
