datetime,symbol,open,high,low,close,volume
2025-09-28 22:00:00,COMEX:GC1!,3788.8,3796.0,3785.5,3796.0,981.0
2025-09-28 22:03:00,COMEX:GC1!,3796.0,3797.8,3792.8,3792.8,458.0
2025-09-28 22:06:00,COMEX:GC1!,3793.2,3796.1,3793.2,3794.1,235.0
2025-09-28 22:09:00,COMEX:GC1!,3794.0,3797.2,3793.6,3796.8,271.0
2025-09-28 22:12:00,COMEX:GC1!,3796.7,3798.0,3796.7,3797.2,170.0
2025-09-28 22:15:00,COMEX:GC1!,3797.6,3799.8,3796.9,3799.8,365.0
2025-09-28 22:18:00,COMEX:GC1!,3799.8,3799.9,3798.6,3799.1,222.0
2025-09-28 22:21:00,COMEX:GC1!,3799.0,3800.5,3795.9,3795.9,407.0
2025-09-28 22:24:00,COMEX:GC1!,3796.1,3797.7,3795.5,3797.5,251.0
2025-09-28 22:27:00,COMEX:GC1!,3797.7,3798.4,3796.4,3796.8,143.0
2025-09-28 22:30:00,COMEX:GC1!,3796.9,3797.3,3795.1,3796.0,183.0
2025-09-28 22:33:00,COMEX:GC1!,3796.0,3798.0,3795.9,3797.8,176.0
2025-09-28 22:36:00,COMEX:GC1!,3797.8,3799.3,3797.4,3798.7,135.0
2025-09-28 22:39:00,COMEX:GC1!,3798.6,3800.2,3798.3,3799.3,170.0
2025-09-28 22:42:00,COMEX:GC1!,3799.1,3799.5,3797.5,3797.8,102.0
2025-09-28 22:45:00,COMEX:GC1!,3797.9,3799.1,3796.8,3798.3,98.0
2025-09-28 22:48:00,COMEX:GC1!,3798.1,3798.6,3797.6,3798.1,54.0
2025-09-28 22:51:00,COMEX:GC1!,3798.3,3798.9,3797.4,3797.5,140.0
2025-09-28 22:54:00,COMEX:GC1!,3797.6,3799.3,3797.5,3799.3,74.0
2025-09-28 22:57:00,COMEX:GC1!,3799.5,3800.1,3799.2,3800.1,95.0
2025-09-28 23:00:00,COMEX:GC1!,3800.0,3800.2,3798.1,3798.1,179.0
2025-09-28 23:03:00,COMEX:GC1!,3798.0,3798.5,3796.0,3797.0,202.0
2025-09-28 23:06:00,COMEX:GC1!,3797.1,3798.6,3797.1,3797.8,91.0
2025-09-28 23:09:00,COMEX:GC1!,3797.8,3797.8,3796.7,3796.7,49.0
2025-09-28 23:12:00,COMEX:GC1!,3796.6,3797.4,3796.5,3796.7,73.0
2025-09-28 23:15:00,COMEX:GC1!,3797.1,3798.4,3796.9,3798.3,131.0
2025-09-28 23:18:00,COMEX:GC1!,3798.5,3799.0,3798.0,3798.7,110.0
2025-09-28 23:21:00,COMEX:GC1!,3798.8,3799.0,3797.1,3797.9,89.0
2025-09-28 23:24:00,COMEX:GC1!,3797.7,3799.1,3797.6,3798.3,73.0
2025-09-28 23:27:00,COMEX:GC1!,3798.0,3798.1,3797.4,3797.8,52.0
2025-09-28 23:30:00,COMEX:GC1!,3797.9,3799.3,3797.9,3799.0,59.0
2025-09-28 23:33:00,COMEX:GC1!,3799.4,3799.4,3796.7,3798.4,249.0
2025-09-28 23:36:00,COMEX:GC1!,3798.6,3799.0,3798.2,3798.9,65.0
2025-09-28 23:39:00,COMEX:GC1!,3799.0,3799.7,3798.2,3798.4,112.0
2025-09-28 23:42:00,COMEX:GC1!,3798.2,3799.5,3798.1,3799.5,70.0
2025-09-28 23:45:00,COMEX:GC1!,3799.1,3801.6,3798.9,3800.8,465.0
2025-09-28 23:48:00,COMEX:GC1!,3800.7,3801.2,3799.4,3800.2,254.0
2025-09-28 23:51:00,COMEX:GC1!,3800.2,3800.2,3797.0,3797.3,245.0
2025-09-28 23:54:00,COMEX:GC1!,3797.1,3797.8,3796.2,3796.5,263.0
2025-09-28 23:57:00,COMEX:GC1!,3796.7,3796.8,3795.1,3795.9,284.0
2025-09-29 00:00:00,COMEX:GC1!,3795.8,3797.4,3792.9,3792.9,478.0
2025-09-29 00:03:00,COMEX:GC1!,3793.1,3799.6,3792.9,3799.6,439.0
2025-09-29 00:06:00,COMEX:GC1!,3799.4,3801.0,3799.3,3800.6,389.0
2025-09-29 00:09:00,COMEX:GC1!,3800.6,3803.8,3800.6,3802.8,660.0
2025-09-29 00:12:00,COMEX:GC1!,3802.6,3803.5,3801.2,3803.2,330.0
2025-09-29 00:15:00,COMEX:GC1!,3803.3,3803.4,3801.6,3802.8,184.0
2025-09-29 00:18:00,COMEX:GC1!,3802.9,3804.2,3802.7,3804.0,252.0
